BS;N;R;k;mode;actualMode;n_runs;avgKernelMs_med;avgKernelMs_mean;avgKernelMs_std;gflops_med;gflops_mean;cpuMs_med;sharedBytes_med;pass_rate;ops;outWidth;outHeight;estBandwidth_GBps;arithIntensity_FlopPerByte
8;1024;20;1;b;b;7;11.865907;11.824979714285714;0.2276480866686666;137.169312;137.68897457142856;3221.907573;0.0;1.0;1627638336;984;984;549.0036596443913;0.2498513674197384
8;1024;20;1;c;c;7;2.887782;2.877213428571429;0.04795646310581148;563.629134;565.8384194285715;3221.907573;9216.0;1.0;1627638336;984;984;49.62351313222397;11.358108108108109
8;1024;20;1;d;d;7;5.717709;5.705496714285714;0.10120656893817763;284.666174;285.3547127142857;3221.907573;9216.0;1.0;1627638336;984;984;25.06281589356856;11.358108108108109
8;1024;20;2;a;a;7;16.776683;16.715171428571427;0.3241986605158715;97.017887;97.40739099999999;3221.907573;0.0;1.0;1627638336;984;984;388.3024056662453;0.2498513674197384
8;1024;20;2;b;b;7;14.042828;13.962044714285714;0.25396811239977485;115.905307;116.60989185714286;3221.907573;0.0;1.0;1627638336;984;984;463.89704182092095;0.2498513674197384
8;1024;20;2;c;c;7;2.843472;2.832610857142857;0.04740340635590298;572.412314;574.7493212857142;3221.907573;10752.0;1.0;1627638336;984;984;30.198214014416177;18.955170517051705
8;1024;20;2;d;d;7;11.248943;11.218227428571428;0.18835907777155972;144.692563;145.12480742857142;3221.907573;10752.0;1.0;1627638336;984;984;7.6334084011271095;18.955170517051705
8;1024;20;8;a;a;7;37.776794;37.720330714285716;0.6024072929355233;43.085666;43.15978028571429;3221.907573;0.0;1.0;1627638336;984;984;172.44518865205978;0.2498513674197384
8;1024;20;8;b;b;7;39.081763;39.08319028571429;0.6178302071461338;41.647004;41.65457742857143;3221.907573;0.0;1.0;1627638336;984;984;166.68711613649566;0.2498513674197384
8;1024;20;8;c;c;7;11.443688;11.420169285714286;0.19327375774939443;142.230224;142.55904785714284;3221.907573;19968.0;1.0;1627638336;984;984;3.7723894604606487;37.70295404814004
8;1024;20;8;d;d;7;11.464499;11.427117857142857;0.18728670420011811;141.972043;142.47012157142856;3221.907573;19968.0;1.0;1627638336;984;984;3.765541608054569;37.70295404814004
8;2048;1;1;a;a;7;0.350208;0.3499174285714286;0.003032870249842693;107.579051;107.67545600000001;81.545999;0.0;1.0;37675044;2046;2046;478.1291118421052;0.225
8;2048;1;1;b;b;7;0.367872;0.36691914285714283;0.002342545867823525;102.413459;102.68305185714287;81.545999;0.0;1.0;37675044;2046;2046;455.1709290187892;0.225
8;2048;1;1;c;c;7;0.287123;0.28622685714285717;0.0017655955962574844;131.215602;131.63079371428572;81.545999;400.0;1.0;37675044;2046;2046;149.61833081989252;0.8770027997015936
8;2048;1;1;d;d;7;0.335563;0.33582357142857144;0.001978461764194789;112.274061;112.19035085714286;81.545999;400.0;1.0;37675044;2046;2046;128.0202644510867;0.8770027997015936
8;2048;1;2;a;a;7;0.402166;0.4016865714285714;0.004716419010829519;93.680235;93.80341828571429;81.545999;0.0;1.0;37675044;2046;2046;416.35702670041724;0.225
8;2048;1;2;b;b;7;0.36183;0.36109671428571427;0.00391366476652791;104.123489;104.34568857142858;81.545999;0.0;1.0;37675044;2046;2046;462.77157781278504;0.225
8;2048;1;2;c;c;7;0.220304;0.22049942857142857;0.0007813458169813772;171.013899;170.8643327142857;81.545999;720.0;1.0;37675044;2046;2046;183.09891785895852;0.9339972726071948
8;2048;1;2;d;d;7;0.238643;0.23862585714285714;0.000639674508004258;157.871857;157.88416885714287;81.545999;720.0;1.0;37675044;2046;2046;169.02831426021297;0.9339972726071948
8;2048;1;8;a;a;7;1.538853;1.5351682857142859;0.02054198293507129;24.482552;24.545143;81.545999;0.0;1.0;37675044;2046;2046;108.8113289573468;0.225
8;2048;1;8;b;b;7;1.544221;1.5388607142857142;0.01676932105278643;24.397446;24.484964428571427;81.545999;0.0;1.0;37675044;2046;2046;108.43308049819294;0.225
8;2048;1;8;c;c;7;0.2646;0.26382228571428573;0.0032788738775320525;142.384903;142.82388714285713;81.545999;2640.0;1.0;37675044;2046;2046;145.01641723356008;0.9818536457831657
8;2048;1;8;d;d;7;0.273179;0.27285657142857145;0.001948856062509732;137.913298;138.08253142857143;81.545999;2640.0;1.0;37675044;2046;2046;140.46227565076376;0.9818536457831657
8;2048;20;1;a;a;7;53.399579;53.174958000000004;0.7794611421385992;126.92796;127.48810528571428;13625.31697;0.0;1.0;6777899584;2008;2008;508.013866401456;0.2498513674197384
